$$Name$Pricebook2.Name$Product2.Name$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,Id,IsActive,Name,Pricebook2.$$Name$IsStandard,Pricebook2.Id,Pricebook2Id,Product2.Id,Product2.Name,Product2Id,ProductSellingModel.$$Name$SellingModelType,ProductSellingModel.Id,ProductSellingModelId,UnitPrice
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;Intel X710 Dual Port 10Gb Direct Attach;One-Time;CHF,CHF,8ULUA6M0KO75NM0Z8F,true,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,W07SQOFBRJDCYLSLA7,Intel X710 Dual Port 10Gb Direct Attach,W07SQOFBRJDCYLSLA7,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1420
Intel X710 Dual Port 10Gb SFP;Standard Price Book;Intel X710 Dual Port 10Gb SFP;One-Time;CHF,CHF,ZJUCE638B8ISVCB9TH,true,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JZBQPO44HRAQGPFBDY,Intel X710 Dual Port 10Gb SFP,JZBQPO44HRAQGPFBDY,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1420
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;Intel Xeon E5-2609 v4 1.7GHz;One-Time;CHF,CHF,FUEC4PF5YUDQHOFXKP,true,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,KPSNWFN2YSMF6QH7XL,Intel Xeon E5-2609 v4 1.7GHz,KPSNWFN2YSMF6QH7XL,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1330
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;Intel Xeon E5-2660 v4 2.0GHz;One-Time;CHF,CHF,HUPDEXXSVEWPNYHBG0,true,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,EDMGKFBLPWJSEFFQ2V,Intel Xeon E5-2660 v4 2.0GHz,EDMGKFBLPWJSEFFQ2V,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1510
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;Intel Xeon E5-2667 v4 3.2GHz;One-Time;CHF,CHF,EDSUXHZPGLDOZCWO9Y,true,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,5RQH7JQ7WY95Y4Y3FC,Intel Xeon E5-2667 v4 3.2GHz,5RQH7JQ7WY95Y4Y3FC,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,2220
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;Intel Xeon E5-2683 v4 2.1GHz;One-Time;CHF,CHF,7BRD2SKKOWYIQHVSIC,true,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,BBYMB74LXXODQN1RRU,Intel Xeon E5-2683 v4 2.1GHz,BBYMB74LXXODQN1RRU,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1240
Module Extension Engineer;Standard Price Book;Module Extension Engineer;One-Time;CHF,CHF,OLL0TUP57XQNPZGZJI,true,Module Extension Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,EZ4Q8WYRDRHKULICOP,Module Extension Engineer,EZ4Q8WYRDRHKULICOP,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,270
PowerSwerve R750 Rack Server;Standard Price Book;PowerSwerve R750 Rack Server;One-Time;CHF,CHF,FHTSI0HQ0BCADWJYJC,true,PowerSwerve R750 Rack Server,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JU2FWEY6BI19Q2HDDQ,PowerSwerve R750 Rack Server,JU2FWEY6BI19Q2HDDQ,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,3470
Professional Services Daily Rate;Standard Price Book;Professional Services Daily Rate;One-Time;CHF,CHF,T479CRVZBATD8BJUWI,true,Professional Services Daily Rate,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JJOWOX6VTRDNZKLRNL,Professional Services Daily Rate,JJOWOX6VTRDNZKLRNL,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,220
Professional Services Scope of Work;Standard Price Book;Professional Services Scope of Work;One-Time;CHF,CHF,8H2ZGHMJU8EFBOSNEI,true,Professional Services Scope of Work,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,ZMOAEI6YVI5NWJQEZK,Professional Services Scope of Work,ZMOAEI6YVI5NWJQEZK,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,22220
Program Director;Standard Price Book;Program Director;One-Time;CHF,CHF,QGSYWKLI17EZP9QP0H,true,Program Director,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,4M7QRJMIJBOJV5VLP8,Program Director,4M7QRJMIJBOJV5VLP8,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,310
Project Manager;Standard Price Book;Project Manager;One-Time;CHF,CHF,QFDMN8QDETWHWHFAAB,true,Project Manager,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,7UZQAQX7NKYQMIS5V5,Project Manager,7UZQAQX7NKYQMIS5V5,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,270
QB API Management Solution;Standard Price Book;QB API Management Solution;Evergreen Monthly;CHF,CHF,Q9MSI5B0QLSFME6TKX,true,QB API Management Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TOVB06CUS1IGMEM7XM,QB API Management Solution,TOVB06CUS1IGMEM7XM,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,890
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Annual;CHF,CHF,NJ9ARD6SNGRBMGQX1H,true,QB API Management Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TOVB06CUS1IGMEM7XM,QB API Management Solution,TOVB06CUS1IGMEM7XM,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,10660
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Monthly;CHF,CHF,94YH1HEVXAJGXLYQPR,true,QB API Management Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TOVB06CUS1IGMEM7XM,QB API Management Solution,TOVB06CUS1IGMEM7XM,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,890
Quality Assurance Engineer;Standard Price Book;Quality Assurance Engineer;One-Time;CHF,CHF,SWYGD8MRZWXYVWMEQS,true,Quality Assurance Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FFSQGXSHJIASVX5Q2O,Quality Assurance Engineer,FFSQGXSHJIASVX5Q2O,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,270
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Evergreen Monthly;CHF,CHF,N6U5SKE1JSTRMCTBAI,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;One-Time;CHF,CHF,DNWUJM1HIUIYLQNJBK,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Annual;CHF,CHF,F3ZOB2LCD46MUDEZGR,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Monthly;CHF,CHF,2AQCQIQ6NIPYRVYJC4,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,0
QuantumBit Essentials Training;Standard Price Book;QuantumBit Essentials Training;One-Time;CHF,CHF,DUOCDHCBRNATOJCGCH,true,QuantumBit Essentials Training,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TTQSYYKHIGJVBBBC12,QuantumBit Essentials Training,TTQSYYKHIGJVBBBC12,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,7550
QuantumBit Fundamentals Training;Standard Price Book;QuantumBit Fundamentals Training;One-Time;CHF,CHF,DHI1WDRVPGBH1CZCT3,true,QuantumBit Fundamentals Training,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,O9KVYGM1LOBYQPYYOB,QuantumBit Fundamentals Training,O9KVYGM1LOBYQPYYOB,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,5780
QuantumBit Services Project;Standard Price Book;QuantumBit Services Project;One-Time;CHF,CHF,WLP2SV3FBVWUAQPWV5,true,QuantumBit Services Project,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,QOOCYUCGGZ6BJDGEBR,QuantumBit Services Project,QOOCYUCGGZ6BJDGEBR,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
QuantumBit Starter;Standard Price Book;QuantumBit Starter;One-Time;CHF,CHF,99VJVYZTY4MR4LSU18,true,QuantumBit Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RYIQFWNBU0EKF5TF7O,QuantumBit Starter,RYIQFWNBU0EKF5TF7O,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
Silver Hardware Maintenance;Standard Price Book;Silver Hardware Maintenance;Term Annual;CHF,CHF,STY4YTMHJQLZ32ZZV3,true,Silver Hardware Maintenance,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,SATBVJEK2BGV25R4YB,Silver Hardware Maintenance,SATBVJEK2BGV25R4YB,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,22220
Solutions Architect;Standard Price Book;Solutions Architect;One-Time;CHF,CHF,9O0NFKYUYOHYWBRIGC,true,Solutions Architect,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,VBMFGCZ4ZIEHPFC4WH,Solutions Architect,VBMFGCZ4ZIEHPFC4WH,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,440
Subscription;Standard Price Book;Subscription;Evergreen Annual;CHF,CHF,KWIMOPWZPCEJAIG2MB,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Evergreen Annual;Evergreen,Q6FMPMZHLIVUVIYJGC,Q6FMPMZHLIVUVIYJGC,370
Subscription;Standard Price Book;Subscription;Evergreen Monthly;CHF,CHF,W9UCALCUB2G0VQ1FRU,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,30
Subscription;Standard Price Book;Subscription;Term Annual;CHF,CHF,P39PSIOVPWCODWWY3L,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,320
Subscription;Standard Price Book;Subscription;Term Monthly;CHF,CHF,1PB33QUDMOMGCBCMNF,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,30
16GB RDIMM;Standard Price Book;16GB RDIMM;One-Time;CAD,CAD,ER0QT7AI8PVONLO89E,true,16GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,YAMVDNP6ZHLQTHFC6R,16GB RDIMM,YAMVDNP6ZHLQTHFC6R,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,810
1TB 7.2k RPM NLSAS;Standard Price Book;1TB 7.2k RPM NLSAS;One-Time;CAD,CAD,OMD3EUEPNZ0LNL9UBB,true,1TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JRRQEMB2GEWL045WVW,1TB 7.2k RPM NLSAS,JRRQEMB2GEWL045WVW,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,680
32GB RDIMM;Standard Price Book;32GB RDIMM;One-Time;CAD,CAD,7KKYILJSS7ETO7GQCF,true,32GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6WIQTIAKMIU2BVHZFQ,32GB RDIMM,6WIQTIAKMIU2BVHZFQ,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1210
4TB 7.2k RPM NLSAS;Standard Price Book;4TB 7.2k RPM NLSAS;One-Time;CAD,CAD,GLAZYBHI9XANMTNWNO,true,4TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,ZRAY7C6QRLL6LHXITE,4TB 7.2k RPM NLSAS,ZRAY7C6QRLL6LHXITE,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1080
8GB RDIMM;Standard Price Book;8GB RDIMM;One-Time;CAD,CAD,WLVZMG9BIAYNV7I7JN,true,8GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6PTBZCBA0G1VB87IP6,8GB RDIMM,6PTBZCBA0G1VB87IP6,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,540
8TB 7.2k RPM NLSAS;Standard Price Book;8TB 7.2k RPM NLSAS;One-Time;CAD,CAD,MZAUJWINJA7I7YPAPO,true,8TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,U7S3OIV8RRVX1AP2XK,8TB 7.2k RPM NLSAS,U7S3OIV8RRVX1AP2XK,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1360
8TB 7.2k RPM Self-Encrypting NLSAS;Standard Price Book;8TB 7.2k RPM Self-Encrypting NLSAS;One-Time;CAD,CAD,DARDQG1W6MR7AEHWLA,true,8TB 7.2k RPM Self-Encrypting NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,BHCNX1DUZOTFYKIFN9,8TB 7.2k RPM Self-Encrypting NLSAS,BHCNX1DUZOTFYKIFN9,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1630
Additional API;Standard Price Book;Additional API;Evergreen Monthly;CAD,CAD,Z4O7PYUAT9MTCHMMQC,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,2710
Additional API;Standard Price Book;Additional API;Term Annual;CAD,CAD,CHE1U6YD9JPJNPGSC2,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,20350
Additional API;Standard Price Book;Additional API;Term Monthly;CAD,CAD,2PMIK1VKBBTD8R2SVF,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2040
Additional API Flex (100M);Standard Price Book;Additional API Flex (100M);Term Annual;CAD,CAD,0BBFXF2WLKPB2F7EIT,true,Additional API Flex (100M),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,1NUWLTQ5PMXWFD4ISD,Additional API Flex (100M),1NUWLTQ5PMXWFD4ISD,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,610
Additional API Gov;Standard Price Book;Additional API Gov;Term Annual;CAD,CAD,YTEILERRS699VPAH1P,true,Additional API Gov,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,Y1RGHWYDTBSHEBON2G,Additional API Gov,Y1RGHWYDTBSHEBON2G,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,1970
Additional API Pre-Prod;Standard Price Book;Additional API Pre-Prod;Term Annual;CAD,CAD,N5L1HMLFZW4M28WDXT,true,Additional API Pre-Prod,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,NFA4ESHHRIQT6T4XYT,Additional API Pre-Prod,NFA4ESHHRIQT6T4XYT,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,4400
Additional API Prod;Standard Price Book;Additional API Prod;Term Annual;CAD,CAD,NR3CHIUE5OBM8Q1DPC,true,Additional API Prod,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,AOGBR80WB54F3PBSXO,Additional API Prod,AOGBR80WB54F3PBSXO,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,4400
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Evergreen Monthly;CAD,CAD,RINPESZMAJMPU1GN2P,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,3
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Annual;CAD,CAD,YMFU4CUDGQFWOWPT8Y,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,34
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Monthly;CAD,CAD,BCTIKSMHYJKKVW1NVR,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,3
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Evergreen Monthly;CAD,CAD,QZSIWNNRXHKWF4KAOE,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,4340
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Annual;CAD,CAD,MHL2MQHJKFDK4UK6SH,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,51560
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Monthly;CAD,CAD,AEO4IBP8PRX8E1ISYD,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,4070
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Evergreen Monthly;CAD,CAD,0CI3VXBINZBHGLZ5B8,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,2710
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Annual;CAD,CAD,QWIEXUFFYYRWZZD1EM,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,32570
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Monthly;CAD,CAD,VN3OAKY6TUYIZL2CMR,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2040
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Evergreen Monthly;CAD,CAD,TREGK7F5YVFY7NBPRV,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,4750
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Annual;CAD,CAD,AMP3UGHDXYEFZM5CSU,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,40710
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Monthly;CAD,CAD,I4MUEDBBRGAH7S1FGC,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,4070
Additional QB DataGraph (500M);Standard Price Book;Additional QB DataGraph (500M);Term Annual;CAD,CAD,PADJ8WLJNU7WBWPDPE,true,Additional QB DataGraph (500M),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RMBYPHHDN8BIBMCLJP,Additional QB DataGraph (500M),RMBYPHHDN8BIBMCLJP,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,33920
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Evergreen Monthly;CAD,CAD,NBURSKN02MRREHK59X,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,10
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Annual;CAD,CAD,XANXH5BKP5UOUV5CRT,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,61
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Monthly;CAD,CAD,ILMPHEHCEQV4TJZEQD,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,7
